x,y,x_vel,y_vel
-0.6151864211621214,0.4985279884561668,0.83455609942464,-0.21777623102210578
-0.6110134347706425,0.4974390528542762,0.8345972782957884,-0.21778712037812467
-0.6068402423653363,0.496350062802883,0.8346384810612355,-0.2177980102786386
-0.6026668438200657,0.49526101829926467,0.8346797090541153,-0.2178089007236748
-0.5984932365944339,0.4941719193406984,0.8347214451263716,-0.21781979171326046
-0.5943194206780062,0.49308276592446126,0.8347631832855359,-0.21783068324742283
-0.5901453960603477,0.4919935580478303,0.8348049235317124,-0.21784157532618914
-0.5859711652293209,0.49090429570808236,0.8348461662053587,-0.21785246794958663
-0.5817967282507152,0.48981497890249415,0.8348873957211405,-0.2178633611176425
-0.5776220851908982,0.4887256076283422,0.8349286119634023,-0.21787425483038403
-0.5734472361101705,0.48763618188290303,0.8349698161455408,-0.21788514908783843
-0.5692721810597579,0.4865467016634529,0.8350110100825263,-0.21789604389003292
-0.565096920081852,0.48545716696726793,0.8350521955811787,-0.21790693923699478
-0.5609214532082946,0.48436757779162415,0.8350933747114772,-0.2179178351287512
-0.5567457804595232,0.4832779341337975,0.8351345497542847,-0.21792873156532946
-0.5525699018438219,0.4821882359910637,0.8351757231402486,-0.2179396285467568
-0.5483938173568965,0.4810984833606984,0.8352168973850828,-0.21795052607306045
-0.5442175269817817,0.48000867623997706,0.8352580750229531,-0.21796142414426767
-0.540041030689083,0.478918814626175,0.835299258539728,-0.21797232276040568
-0.5358643284375438,0.4778288985165675,0.8353404503078498,-0.21798322192150174
-0.5316874201749212,0.4767389279084296,0.8353816525245331,-0.2179941216275831
-0.5275103058391467,0.4756489027990362,0.8354228671548969,-0.21800502187867704
-0.5233329853597392,0.47455882318566217,0.8354640958814998,-0.2180159226748108
-0.5191554586586683,0.4734686890655821,0.8355053402141712,-0.2180268240160116
-0.5149777256513515,0.47237850043607055,0.8355466014633597,-0.21803772590230672
-0.5107997862525387,0.47128825729440194,0.835587879762544,-0.2180486283337234
-0.5066216379463108,0.4701979596378505,0.8356296612456063,-0.2180595313102889
-0.5024432807222216,0.46910760746369035,0.8356714448178473,-0.2180704348320305
-0.4982647170665158,0.46801720076919545,0.8357127311411454,-0.21808133889897546
-0.49408594701911596,0.4669267395516397,0.835754009479975,-0.21809224351115103
-0.4899069706192923,0.4658362238082968,0.835795279964735,-0.21810314866858446
-0.4857277879034798,0.4647456535364403,0.8358365431624922,-0.21811405437130302
-0.4815483989025747,0.46365502873334363,0.8358778001810148,-0.21812496061933398
-0.47736880364040357,0.4625643493962801,0.8359190524342324,-0.2181358674127046
-0.47318900213312826,0.4614736155225229,0.8359603014550595,-0.21814677475144217
-0.46900899438907445,0.460382827109345,0.836001548810758,-0.21815768263557395
-0.4648287804082868,0.4592919841540194,0.8360427961575322,-0.2181685910651272
-0.4606483601822996,0.45820108665381876,0.836084045197439,-0.2181795000401292
-0.4564677336941327,0.45711013460601574,0.8361252976333815,-0.21819040956060723
-0.4522869009185111,0.4560191280078828,0.8361665551243163,-0.21820131962658856
-0.44810586182230183,0.4549280668566923,0.8362078192418521,-0.21821223023810046
-0.44392461636512276,0.45383695114971645,0.8362490914358109,-0.2182231413951702
-0.43974316449961315,0.45274578088422734,0.8362903731019178,-0.2182340530978251
-0.4355615061723493,0.4516545560574969,0.83633166545277,-0.2182449653460924
-0.43137964132553347,0.4505632766667969,0.836372969363167,-0.2182558781399994
-0.42719756989979585,0.44947194270939905,0.8364142851475208,-0.21826679147957337
-0.4230152918360129,0.44838055418257483,0.8364556127565876,-0.21827770536484162
-0.41883280464787054,0.44728911108359565,0.8364974376284691,-0.21828861979583142
-0.41465010832491206,0.4461976134097328,0.8365392645916987,-0.21829953477257005
-0.41046720539540826,0.44510606115825735,0.8365805859007542,-0.2183104502950848
-0.4062840959249432,0.4440144543264403,0.8366218940930151,-0.21832136636340296
-0.4021007799763421,0.44292279291155257,0.8366631897202251,-0.21833228297755183
-0.3979172576040872,0.44183107691086476,0.836704474450976,-0.2183432001375587
-0.3937335288538799,0.4407393063216475,0.8367457500414619,-0.21835411784345088
-0.38954959376176523,0.4396474811411712,0.836787018422931,-0.21836503609525565
-0.3853654523529629,0.4385556013667062,0.8368282817604679,-0.2183759548930003
-0.3811811046409888,0.43746366699552264,0.8368695423948188,-0.21838687423671213
-0.3769965506270893,0.4363716780248905,0.8369108027799025,-0.21839779412641847
-0.37281179030000094,0.4352796344520798,0.8369520654176732,-0.21840871456214658
-0.36862682363604066,0.4341875362743602,0.8369933327920624,-0.21841963554392377
-0.36444165059952194,0.4330953834890013,0.8370346073037427,-0.21843055707177736
-0.3602562711434848,0.4320031760932726,0.8370758912074241,-0.21844147914573464
-0.3560706852107182,0.4309109140844435,0.8371171865533202,-0.21845240176582292
-0.3518848927350467,0.4298185974597831,0.8371584951343005,-0.21846332493206952
-0.34769889364268347,0.4287262262165606,0.8371998184726476,-0.21847424864450174
-0.3435126878523315,0.42763380035204485,0.8372411580703888,-0.2184851729031469
-0.3393262752791316,0.4265413198635047,0.8372825146399863,-0.2184960977080323
-0.33513965584035516,0.42544878474820874,0.8373238877552946,-0.21850702305918526
-0.3309528270601397,0.4243561950034256,0.8373657560430968,-0.2185179489566331
-0.3267657889280176,0.42326355062642357,0.837407626424418,-0.2185288754004031
-0.32257854143352077,0.42217085161447093,0.8374494988993629,-0.21853980239052265
-0.3183910871530614,0.42107809796483586,0.8374908560918729,-0.218550729927019
-0.31420342619436925,0.41998528967478627,0.8375321917384364,-0.21856165800991947
-0.31001555865488784,0.41889242674159,0.8375735078962848,-0.21857258663925144
-0.3058274846216803,0.4177995091625148,0.8376148066415076,-0.2185835158150422
-0.30163920416926837,0.4167065369348282,0.8376560904823843,-0.21859444553731908
-0.2974507173574661,0.4156135100557976,0.8376973623604606,-0.2186053758061094
-0.29326202422961156,0.4145204285226904,0.8377386255709004,-0.21861630662144046
-0.28907312481124176,0.4134272923327737,0.8377798836739575,-0.21862723798333963
-0.28488401910924205,0.4123341014833145,0.8378211403999397,-0.21863816989183424
-0.280694707111491,0.4112408559715798,0.8378623995501996,-0.2186491023469516
-0.27650518878700714,0.4101475557948362,0.8379036648967784,-0.21866003534871903
-0.2723154640865904,0.4090542009503504,0.8379449400833479,-0.2186709688971639
-0.26812553294394015,0.4079607914353888,0.8379862285300506,-0.21868190299231352
-0.26393539527721654,0.40686732724721786,0.8380275333447192,-0.21869283763419523
-0.25974505099100265,0.4057738083831037,0.8380688572427786,-0.21870377282283637
-0.2555544999786132,0.40468023484031235,0.8381102024778893,-0.21871470855826428
-0.25136374212468754,0.4035866066161098,0.8381515707851307,-0.2187256448405063
-0.24717277730517004,0.40249292370776185,0.8381929639035025,-0.21873658166958979
-0.242981605396831,0.40139918611253417,0.8382343816678056,-0.21874751904554207
-0.2387902239194181,0.4003053938276922,0.8382762954825798,-0.2187584569683905
-0.23459863286245233,0.39921154685050136,0.8383182113931494,-0.2187693954381624
-0.23040683221545424,0.39811764517822695,0.8383601293996195,-0.21878033445488515
-0.22621482196794376,0.39702368880813405,0.8384020495020945,-0.21879127401858608
-0.22202260470210294,0.3959296777374876,0.8384434531681639,-0.21880221412929254
-0.21783018055142847,0.39483561196355244,0.8384848301348936,-0.2188131547870319
-0.21363754963750192,0.3937414914835933,0.838526182785307,-0.21882409599183147
-0.20944471207027104,0.3926473162948747,0.8385675134461742,-0.21883503774371865
-0.20525166794495542,0.3915530863946611,0.8386088250631228,-0.2188459800427208
-0.20105841733934696,0.39045880178021675,0.8386501211216898,-0.21885692288886524
-0.19686496031158293,0.38936446244880585,0.838691405552805,-0.21886786628217936
-0.19267129689844764,0.3882700683976924,0.8387326826270571,-0.21887881022269048
-0.18847742711424473,0.38717561962414027,0.838773956840582,-0.21888975471042602
-0.18428335095026663,0.3860811161254132,0.8388152327956182,-0.2189006997454133
-0.18008906837487212,0.3849865578987748,0.8388565150789012,-0.21891164532767968
-0.1758945793341666,0.38389194494148854,0.8388978081411039,-0.21892259145725254
-0.17169988375326414,0.38279727725081775,0.838939116180491,-0.21893353813415925
-0.16750498153809504,0.3817025548240256,0.8389804430338237,-0.21894448535842717
-0.1633098725777083,0.38060777765837517,0.8390217920773476,-0.21895543313008367
-0.15911455674700622,0.37951294575112937,0.8390631661404138,-0.21896638144915612
-0.15491903390983652,0.378418059099551,0.8391045674339386,-0.2189773303156719
-0.15072330392138428,0.3773231177009027,0.8391459976904501,-0.2189882797296584
-0.14652736663148874,0.376228121552447,0.8391874579791048,-0.21899922969114297
-0.14233121953423836,0.37513307065144624,0.8392294194500772,-0.21901018020015298
-0.1381348626191422,0.3740379649951627,0.8392713830192282,-0.21902113125671582
-0.1339382958757089,0.3729428045808584,0.8393133486866625,-0.21903208286085887
-0.1297415192934465,0.3718475894057953,0.8393553164524852,-0.2190430350126095
-0.12554453536222962,0.37075231946723536,0.8393967862433735,-0.2190539877119951
-0.12134734418884358,0.3696569947624401,0.8394382346772078,-0.21906494095904305
-0.11714994587978203,0.3685616152886712,0.8394796618123089,-0.21907589475378075
-0.11295234053048925,0.36746618104319,0.8395210698585561,-0.21908684909623558
-0.10875452822566212,0.36637069202325784,0.8395624609654274,-0.21909780398643489
-0.10455650903680794,0.3652751482261358,0.8396038377708349,-0.2191087594244061
-0.10035828302016021,0.36417954964908494,0.839645203329545,-0.2191197154101766
-0.09615985021500702,0.36308389628936605,0.8396865610306398,-0.2191306719437738
-0.09196121064247392,0.36198818814423994,0.8397279145066194,-0.21914162902522508
-0.08776236430479102,0.36089242521096715,0.8397692675365801,-0.2191525866545578
-0.0835633111850608,0.35979660748680814,0.8398106239460452,-0.2191635448317994
-0.07936405124753029,0.35870073496902327,0.8398519875061027,-0.21917450355697723
-0.07516458443835777,0.3576048076548727,0.8398933618345041,-0.21918546283011875
-0.07096491068685118,0.35650882554161645,0.8399347503013184,-0.2191964226512513
-0.0667650299071432,0.35541278862651443,0.8399761559415949,-0.21920738302040232
-0.0625649420002567,0.35431669690682643,0.8400175813772994,-0.2192183439375992
-0.05836464685650407,0.3532205503798121,0.840059028750525,-0.21922930540286933
-0.05416414435791239,0.3521243490427309,0.8401004997183351,-0.21924026741624014
-0.049963434378229386,0.3510280928928422,0.8401419959366012,-0.21925122997773902
-0.04576251679546909,0.34993178192740526,0.840183516552059,-0.2192621930873934
-0.04156138915632684,0.34883541614367913,0.8402255278284505,-0.21927315674523065
-0.03736005145029928,0.34773899553892273,0.8402675412055107,-0.21928412095127822
-0.033158503666882555,0.3466425201103949,0.8403095566833448,-0.2192950857055635
-0.028956745795572267,0.34554598985535434,0.840351574262058,-0.2193060510081139
-0.024754780388842865,0.34444940477105956,0.8403930813458808,-0.21931701685895685
-0.02055260758025356,0.34335276485476895,0.8404345617178606,-0.21932798325811975
-0.016350227493140513,0.3422560701037408,0.8404760174226095,-0.21933895020563005
-0.012147640239533736,0.34115932051523323,0.8405174507213553,-0.21934991770151513
-0.007944845917400266,0.34006251608650423,0.8405588644266938,-0.21936088574580243
-0.00374184460786821,0.3389656568148116,0.8406002619064111,-0.21937185433851936
0.0004613636270917095,0.3378687426974131,0.840641646991984,-0.21938282347969335
0.004664778746468537,0.33677177373156636,0.8406830238753654,-0.21939379316935181
0.008868400731452696,0.3356747499145287,0.8407243969968319,-0.21940476340752219
0.013072229586087138,0.3345776712435576,0.8407657709268885,-0.2194157341942319
0.01727626533731399,0.33348053771591,0.8408071502453706,-0.21942670552950838
0.021480508034418668,0.3323833493288431,0.8408485394209351,-0.21943767741337905
0.025684957747889224,0.3312861060796138,0.8408899426941112,-0.21944864984587134
0.029889614567724054,0.3301888079654787,0.8409313639669661,-0.2194596228270127
0.034094478601235316,0.3290914549836946,0.840972806702253,-0.21947059635683056
0.03829954997040855,0.3279940471315178,0.841014273834646,-0.21948157043535232
0.0425048288088902,0.3268965844062048,0.8410557676963304,-0.21949254506260546
0.046710315258986015,0.3257990668050117,0.8410972900191638,-0.21950352023861738
0.050916009470973335,0.32470149432519463,0.8411388423974642,-0.21951449596341555
0.05512191397818601,0.3236038669640095,0.8411809014425363,-0.2195254722370274
0.05932802879113934,0.3225061847187121,0.8412229625906659,-0.21953644905948036
0.06353435392034913,0.3214084475865581,0.841265025841958,-0.2195474264308019
0.06774088937633171,0.32031065556480304,0.8413070911965178,-0.21955840435101948
0.07194763264009998,0.31921280865070223,0.8413486527536534,-0.21956938282016047
0.07615458360290751,0.31811490684151095,0.8413901925615047,-0.21958036183825239
0.08036174216050333,0.31701695013448433,0.8414317115191651,-0.21959134140532266
0.08456910821941838,0.31591893852687736,0.8414732117830094,-0.21960232152139872
0.08877668169762776,0.31482087201594483,0.8415146956418754,-0.21961330218650804
0.09298446252692148,0.31372275059894145,0.8415561658587454,-0.21962428340067808
0.09719245065489938,0.3126245742731218,0.8415976255955805,-0.21963526516393628
0.10140064604653967,0.3115263430357402,0.8416390783280568,-0.2196462474763101
0.10560904868530216,0.3104280568840511,0.8416805277524988,-0.21965723033782697
0.10981765857373965,0.30932971581530855,0.8417219776874973,-0.2196682137485144
0.1140264757336038,0.30823131982676655,0.8417634319728312,-0.2196791977083998
0.11823550020544561,0.307132868915679,0.8418048943683615,-0.2196901822175107
0.12244473204772341,0.3060343630792996,0.8418463684555605,-0.2197011672758745
0.12665417133544465,0.304935802314882,0.8418878575442509,-0.21971215288351867
0.13086381815837955,0.3038371866196796,0.8419293645869804,-0.2197231390404707
0.13507367261889577,0.3027385159909458,0.841970892103244,-0.21973412574675802
0.13928373482947326,0.30163979042593375,0.8420124421154956,-0.21974511300240815
0.14349400491084918,0.30054100992189653,0.8420540162751853,-0.21975610080744853
0.1477044829901481,0.299442174476087,0.842095615859781,-0.21976708916190663
0.15191517160387769,0.29834328408575794,0.8421377227459182,-0.21977807806580993
0.1561260707625652,0.29724433874816203,0.8421798317375051,-0.2197890675191859
0.16033718047673845,0.29614533846055174,0.8422219428346468,-0.219800057522062
0.16454849826590665,0.2950462832201794,0.8422635578336416,-0.21981104807446572
0.16876002406542237,0.2939471730242973,0.8423051599031466,-0.21982203917642454
0.17297175780977714,0.29284800787015747,0.8423467488709511,-0.21983303082796593
0.17718369943875367,0.2917487877550119,0.8423883257953052,-0.21984402302911737
0.1813958489011236,0.2906495126761124,0.842429892473986,-0.21985501577990638
0.1856082061545318,0.2895501826307106,0.8424714506816431,-0.2198660090803604
0.18982077116674476,0.2884507976160581,0.8425130024425906,-0.2198770029305069
0.19403354391671884,0.2873513576294062,0.8425545499948159,-0.21988799733037342
0.1982465243953688,0.2862518626680063,0.8425960957299926,-0.21989899227998744
0.20245971260601764,0.2851523127291094,0.8426376421297678,-0.2199099877793764
0.20667310856451773,0.28405270780996655,0.8426791917000175,-0.21992098382856784
0.2108867122990418,0.2829530479078286,0.8427207469048109,-0.2199319804275892
0.2151005238495509,0.28185333301994625,0.8427623101018216,-0.21994297757646802
0.21931454326695526,0.2807535631435701,0.8428038834808766,-0.21995397527523178
0.22352877061199147,0.2796537382759505,0.8428454690072443,-0.21996497352390798
0.22774320595384712,0.2785538584143379,0.8428870683711265,-0.2199759723225241
0.23195784936923414,0.27745392355598236,0.8429286830774023,-0.21998697167110767
0.2361727009415756,0.27635393369813394,0.8429703144682931,-0.21999797156968615
0.24038776075547885,0.2752538888380425,0.843011962780649,-0.22000897201828706
0.2446030288930779,0.27415378897295783,0.8430536275198085,-0.2200199730169379
0.2488185078046225,0.2730536341001295,0.8430957823089239,-0.2200309745656662
0.2530341975006519,0.271953424216807,0.8431379392058842,-0.22004197666449943
0.2572500979917059,0.2708531593202397,0.8431800982107948,-0.2200529793134651
0.2614662067272421,0.26975283940767675,0.8432217471072332,-0.22006398251259074
0.26568252359928096,0.2686524644763672,0.8432633744077793,-0.22007498626190383
0.26989904850806556,0.26755203452356,0.8433049817569166,-0.2200859905614319
0.27411578136427595,0.266451549546504,0.8433465712420791,-0.22009699541120248
0.2783327220905998,0.2653510095424478,0.8433881452647686,-0.22010800081124304
0.28254987062397663,0.2642504145086399,0.8434297066753713,-0.2201190067615811
0.28676722691745576,0.2631497644423287,0.8434712586958266,-0.2201300132622442
0.2909847909416204,0.2620490593407624,0.8435128048329297,-0.22014102031325988
0.2952025626855434,0.2609482992011891,0.8435543487845977,-0.22015202791465563
0.2994205421572514,0.25984748402085683,0.8435958943416024,-0.22016303606645896
0.3036387293836883,0.25874661379701336,0.8436374452873769,-0.2201740447686974
0.30785712441018104,0.2576456885269064,0.843679005298543,-0.22018505402139846
0.3120757272994249,0.25654470820778347,0.8437205778487704,-0.2201960638245897
0.3162945381300173,0.25544367283689196,0.8437621661184811,-0.2202070741782986
0.320513556994581,0.25434258241147917,0.8438037729127409,-0.22021808508255272
0.3247327839975283,0.25324143692879225,0.843845400589456,-0.2202290965373796
0.3289522192525269,0.25214023638607824,0.8438870509997093,-0.22024010854280673
0.3331718628817292,0.25103898078058395,0.8439287258404619,-0.2202511210988617
0.3373917150097996,0.2499376701095561,0.8439704256140794,-0.22026213420557197
0.34161177814102656,0.24883630437024126,0.8440126262453916,-0.22027314786296512
0.34583205228596076,0.24773488355988593,0.844054828986841,-0.22028416207106868
0.3500525374551534,0.24663340767573638,0.844097033838533,-0.22029517682991018
0.35427323365915625,0.2455318767150388,0.844139240800573,-0.22030619213951716
0.35849413829068977,0.2444302906750392,0.844180926306699,-0.22031720799991716
0.3627152512177021,0.24332864955298353,0.8442225854024673,-0.22032822441113772
0.3669365723201381,0.2422269533461175,0.8442642204872012,-0.22033924137320637
0.37115810149014755,0.24112520205168675,0.8443058340018865,-0.22035025888615067
0.375379838635132,0.24002339566693676,0.8443474289968917,-0.22036127694999819
0.37960178368037467,0.23892153418911288,0.8443890090485319,-0.22037229556477642
0.38382393657118585,0.2378196176154603,0.8444305781622383,-0.22038331473051295
0.3880462972745106,0.23671764594322414,0.8444721406649506,-0.2203943344472353
0.39226886577995873,0.2356156191696493,0.8445137010896178,-0.22040535471497105
0.3964916421002332,0.23451353729198054,0.8445552640548892,-0.22041637553374774
0.4007146262709491,0.23341140030746257,0.8445968341431839,-0.22042739690359292
0.4049378183498509,0.2323092082133399,0.8446384157803535,-0.22043841882453416
0.4091612184154514,0.2312069610068569,0.8446800131200979,-0.220449441296599
0.4133848265651321,0.2301046586852578,0.8447216299361457,-0.22046046431981497
0.41760864291275707,0.22900230124578677,0.8447632695249975,-0.22047148789420967
0.42183266758586574,0.22789988868568772,0.8448049346217315,-0.22048251201981067
0.42605690072252084,0.22679742100220449,0.8448466273310208,-0.2204935366966455
0.43028134246961414,0.2256948981925808,0.8448883494186575,-0.22050456192474174
0.4345059929764169,0.22459232025406015,0.8449301013605539,-0.22051558770412694
0.4387308547263072,0.223489687183886,0.8449723499780528,-0.22052661403482868
0.4429559277298476,0.22238699897930164,0.8450146007080882,-0.22053764091687453
0.4471812119976014,0.2212842556375502,0.8450568535507658,-0.22054866835029205
0.45140670754013235,0.22018145715587464,0.8450991085061911,-0.2205596963351088
0.45563241189049075,0.21907860353151787,0.8451408700716808,-0.22057072487135237
0.4598583249432521,0.21797569476172263,0.8451826105522626,-0.22058175395905033
0.46408444659039694,0.2168727308437315,0.8452243294289749,-0.22059278359823023
0.46831077673454735,0.21576971177478688,0.8452660288300794,-0.2206038137889197
0.4725373152887618,0.21466663755213114,0.8453077108428942,-0.22061484453114624
0.47676406217882134,0.21356350817300646,0.8453493780119099,-0.22062587582493748
0.48099101734538935,0.21246032363465486,0.8453910333136055,-0.220636907670321
0.4852181807457688,0.21135708393431824,0.8454326800758897,-0.22064794006732436
0.48944555235521237,0.21025378906923836,0.8454743218887215,-0.22065897301597515
0.49367313216775394,0.20915043903665687,0.8455159625083098,-0.22067000651630095
0.49790092019654114,0.20804703383381523,0.8455576057574431,-0.22068104056832938
0.5021289164736641,0.2069435734579548,0.8455992554245922,-0.22069207517208797
0.5063571210494864,0.2058400579063168,0.8456409151644473,-0.22070311032760434
0.5105855339914989,0.20473648717614226,0.8456825884024961,-0.22071414603490608
0.5148141553827296,0.20363286126467217,0.8457242782461332,-0.22072518229402077
0.5190429853197526,0.20252918016914728,0.8457659874046031,-0.220736219104976
0.5232720239103518,0.20142544388680828,0.8458077181198377,-0.2207472564677994
0.527501271270909,0.2003216524148957,0.845849472111447,-0.22075829438251854
0.5317307275265261,0.19921780575064987,0.8458912511234268,-0.220769332849161
0.5359603928008105,0.1981139038913111,0.8459330548568934,-0.2207803718677544
0.5401902695689335,0.19700994683411946,0.8459753536245747,-0.2207914114383263
0.5444203578414699,0.19590593457631494,0.8460176545073,-0.22080245156090436
0.5486506576289958,0.19480186711513736,0.8460599575051753,-0.22081349223551613
0.5528811689420873,0.19369774444782642,0.8461022626183062,-0.22082453346218925
0.557111889206914,0.19259356657162166,0.8461440529653423,-0.2208355752409513
0.5613428182903873,0.1914893334837625,0.8461858166946694,-0.22084661757182988
0.5655739560710421,0.19038504518148824,0.8462275561309597,-0.22085766045485264
0.5698053024388784,0.189280701662038,0.8462692735672676,-0.22086870389004715
0.5740368572984034,0.1881763029226508,0.8463109719049907,-0.22087974787744102
0.5782686205713414,0.1870718489605655,0.8463526545876131,-0.2208907924170619
0.5825005921988778,0.18596733977302082,0.8463943255072831,-0.22090183750893733
0.5867327721433783,0.18486277535725534,0.8464359889000826,-0.22091288315309499
0.5909651603895423,0.18375815571050752,0.8464776492328003,-0.22092392934956245
0.5951977569449635,0.18265348083001567,0.8465193110842323,-0.22093497609836737
0.5994305618400843,0.181548750713018,0.8465609790241613,-0.22094602339953734
0.6036635751275503,0.1804439653567525,0.8466026574932096,-0.2209570712531
0.607896796880984,0.1793391247584571,0.8466443506867211,-0.22096811965908295
0.6121302271932125,0.17823422891536952,0.8466860624457055,-0.22097916861751382
0.616363866174001,0.17712927782472743,0.846727796157677,-0.22099021812842023
0.6205977139473506,0.17602427148376829,0.8467695546699413,-0.22100126819182983
0.6248317706484384,0.17491920988972942,0.846811340217549,-0.22101231880777022
0.6290660364210702,0.17381409303984807,0.8468531545263491,-0.22102336997626904
0.6333005114151289,0.1727089209313613,0.8468949988117459,-0.2210344216973539
0.637535198143524,0.17160369356150604,0.8469373456790299,-0.22104547397105245
0.6417700966168428,0.17049841092751908,0.8469796946637631,-0.22105652679739232
0.6460052068456731,0.1693930730266371,0.8470220457660514,-0.22106758017640113
0.6502405288406031,0.16828767985609655,0.8470643989860007,-0.22107863410810655
0.6544760601022968,0.16718223141313387,0.8471062523387312,-0.22108968859253617
0.6587118005229602,0.1660767276949853,0.8471480841326832,-0.22110074362971766
0.6629477499965158,0.1649711686988869,0.8471898947111216,-0.22111179921967863
0.6671839084278767,0.16386555442207465,0.8472316862721642,-0.22112285536244675
0.671420275732965,0.16275988486178442,0.8472734610176758,-0.22113391205804964
0.6756568518411415,0.16165416001525185,0.8473152216353005,-0.22114496930651495
0.6798936366972677,0.1605483798797125,0.8473569712252165,-0.22115602710787033
0.6841306302633497,0.15944254445240177,0.8473987132164261,-0.22116708546214345
0.6883678325197239,0.15833665373055497,0.8474404512748368,-0.22117814436936192
0.6926052434657518,0.1572307077114072,0.8474821892055947,-0.2211892038295534
0.6968428631200132,0.15612470639219347,0.8475239308522695,-0.22120026384274555
0.701080691519991,0.15501864977014865,0.8475656799955591,-0.221211324408966
0.7053187287212619,0.15391253784250744,0.8476074402541806,-0.2212223855282424
0.7095569747962146,0.15280637060650443,0.8476492149905435,-0.22123344720060242
0.7137954298323329,0.15170014805937407,0.8476910072236606,-0.22124450942607374
0.7180340939300907,0.15059387019835066,0.8477328195515492,-0.22125557220468398
0.7222729672005163,0.14948753702066836,0.8477746540851135,-0.2212666355364608
0.726512049762889,0.1483811485235612,0.8478165124745497,-0.22127769942143188
0.7307513417443668,0.1472747047042631,0.8478583962955835,-0.22128876385962487
0.7349908432670194,0.14616820556000776,0.8479003045305111,-0.22129982885106741
0.7392305567753473,0.14506165108802882,0.8479427016655944,-0.22131089439578722
0.7434704822799505,0.14395504128555975,0.8479851009206404,-0.22132196049381192
0.7477106197914293,0.1428483761498339,0.8480275022957552,-0.22133302714516917
0.7519509693203845,0.14174165567808447,0.8480699057910447,-0.22134409434988667
0.7561915283255638,0.1406348798675445,0.8481118010358654,-0.22135516210799205
0.7604322966740906,0.13952804871544694,0.8481536697053663,-0.22136623041951303
0.7646732742421943,0.13842116221902456,0.8481955136207315,-0.22137729928447725
0.7689144609173989,0.13731422037551,0.8482373350409244,-0.2213883687029124
0.7731558566010147,0.13620722318213577,0.8482791367231527,-0.22139943867484613
0.7773974612109368,0.13510017063613425,0.848320921984416,-0.22141050920030614
0.7816392746839934,0.13399306273473766,0.8483626946113173,-0.2214215802793201
0.7858812969777834,0.13288589947517807,0.8484044587579983,-0.2214326519119157
0.7901235280719582,0.13177868085468747,0.8484462188349433,-0.2214437240981206
0.7943659679689163,0.13067140687049766,0.8484879793916263,-0.22145479683796251
0.7986086166938969,0.1295640775198403,0.8485297449961199,-0.2214658701314691
0.8028514742944711,0.12845669279994698,0.8485715201148468,-0.22147694397866802
0.8070945408394493,0.12734925270804903,0.8486133089956397,-0.221488018379587
0.8113378164172351,0.12624175724137776,0.848655115557164,-0.22149909333425372
0.8155235497935984,0.12513420639716427,0.8371466752726651,-0.22151016884269584
0.8195418875586801,0.12402660017263957,0.8036675530163301,-0.22152124490494107
0.8232879598876913,0.12291893856503448,0.7492144658022456,-0.22153232152101712
0.8266646141773587,0.12181122157157973,0.6753308579334654,-0.22154339869095166
0.8295849312021235,0.12070344918950586,0.5840634049529663,-0.2215544764147724
0.8319744562433873,0.11959562141604332,0.4779050082527653,-0.22156555469250705
0.8337730976889371,0.1184877382484224,0.35972828910997745,-0.22157663352418325
0.8349366305599272,0.11737979968387326,0.23270657419801452,-0.22158771290982873
0.8354377768714093,0.1162718057196259,0.10022926229641801,-0.2215987928494712
0.8352668367184417,0.11516375635291022,-0.03418803059351008,-0.22160987334313836
0.8344318461045719,0.11405565158095593,-0.16699812277395976,-0.2216209543908579
0.832958274627986,0.11294749140099264,-0.2947142953171694,-0.22163203599265754
0.8308882634396062,0.11183927581024981,-0.41400223767596994,-0.22164311814856497
0.8282794284617189,0.11073100480595677,-0.5217669955774595,-0.2216542008586079
0.825203262655843,0.1096226783853427,-0.6152331611751857,-0.22166528412281405
0.8217431814962588,0.10851429654563664,-0.6920162319168264,-0.22167636794121112
0.817992264964586,0.10740585928406751,-0.7501833063345702,-0.2216874523138268
0.8140507570868726,0.10629736659786407,-0.7883015755426904,-0.22169853724068883
0.8100233900942693,0.10518881848425495,-0.8054733985206689,-0.22170962272182493
0.8059958248937327,0.10408021494046864,-0.8055130401073227,-0.2217207087572628
0.801968061443155,0.10297155596373349,-0.8055526901155383,-0.22173179534703014
0.7979400996825609,0.10186284155127771,-0.8055923521188257,-0.2217428824911547
0.7939119395355172,0.10075407170032939,-0.805632029408723,-0.2217539701896642
0.7898835809109687,0.09964524640811646,-0.8056717249097058,-0.22176505844258632
0.7858550237054477,0.09853636567186672,-0.8057114411041997,-0.22177614724994882
0.7818262678055996,0.09742742948880782,-0.8057511799696138,-0.2217872366117794
0.7777973130897482,0.0963184378561673,-0.8057909431702773,-0.2217983265281058
0.7737681594309299,0.09520939077117252,-0.8058307317636579,-0.22180941699895576
0.7697388043043553,0.09410028823105074,-0.8058710253149237,-0.221820508024357
0.7657092476999504,0.09299113023302905,-0.8059113208809677,-0.2218315996043372
0.761679489607641,0.09188191677433442,-0.8059516184618908,-0.22184269173892415
0.7576495324955722,0.0907726478521937,-0.8059914224137498,-0.22185378442814557
0.7536193764281716,0.08966332346383356,-0.80603121348014,-0.22186487767202917
0.7495890214710208,0.08855394360648054,-0.806070991430158,-0.2218759714706027
0.7455584676856537,0.08744450827736107,-0.8061107570734101,-0.2218870658238939
